Route No,Route Name,From Stop Name,Till Stop Name,Via Stop Name,Route Type,Bstop ID,Bstop Name,DIST KM,IN ACTIVE,DTL IN ACTIVE
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,77014,Sangameshwar,329,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,13286,Lanja,388.7,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,15006,Rajapur,417.8,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,2812,Kharepatan,429.7,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,2982,Tarla,452.4,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,2872,Nandgaon Nursary,459.2,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,2871,Nandgaon Fata,460.5,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,2642,Asalade,462.6,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,2816,Koloshi Wadi,465,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1742,Hadpid Bridge,467.8,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1971,Rakasghati,471.2,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,6693,Shirgaon,474,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1697,Dhopatewadi,476.8,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1630,Are Fata,480.7,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1997,Tale Bazar,485.6,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1773,Kodamba,489,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1715,Gadaiche Pani,492.1,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1759,Jamsande,496.2,,
38483,Charkop Sector 8 To Devgad Via Kandivali East,Charkop Sector 8,Devgad,KANDIVALI EAST,MO,1685,Devgad,498.9,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2904,Phonda,,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2906,Phonda Iti,2.6,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2871,Nandgaon Fata,2.9,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2895,Pachoba,3.8,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2781,Kanadewadi,5.7,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2790,Karul,7.1,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2757,Humrath Mal Ghorpiwadi,9.5,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2756,Humrat Titha,11,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2768,Janavali Gavthanwadi,14.1,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2786,Kankavli,17.9,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2917,Police Stn,18.4,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,88092,Kalmath Phanaswadi,21.1,,
46148,Phonda To Ursula High School,Phonda,Ursula High School,,MO,2993,Ursula High School,23.2,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,2019,Torsole,,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,2068,Nirom School,12,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,1953,Parulekar Dukan,14,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,6989,Sandave Masurkarwadi,17,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,2666,Bidwadi Gpo,19.2,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,2910,Pise Kamte School,24,,
46270,Torsole To Kankavli,Torsole,Kankavli,,MO,2786,Kankavli,30,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2782,Kanedi,,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2782,Kanedi,3,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2945,Sangave Mandir,6,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2660,Bhat Dukan,9,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2859,Mudeshwar,12,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2786,Kankavli,15,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2299,Phanaswadi,18,,
57943,Kanedi To Ursula High School,Kanedi,Ursula High School,,MO,2993,Ursula High School,21,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,2786,Kankavli,,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,88092,Kalmath Phanaswadi,3,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,2902,Phalsewadi School,6,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,2666,Bidwadi Gpo,9,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,6933,Masurkarwadi,12,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,6988,Sandave High School,13.2,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,6967,Pophal Ghati,15,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,88069,Nirom,18,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,1613,Are Dhangarwadi,21,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,1619,Are School,24,,
59410,Kankavli To Aare Via Nirom,Kankavli,Aare,NIROM,MO,88068,Aare,25.7,,
59413,Kankavli To Kankavli Railway Station,Kankavli,Kankavli Railway Station,,MO,2786,Kankavli,,,
59413,Kankavli To Kankavli Railway Station,Kankavli,Kankavli Railway Station,,MO,88077,Kankavli Railway Station,2,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,88090,Tambalwadi Sherpe,,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2960,Sherpe Ranewadi,2.8,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2959,Sherpe Bazar,6,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2831,Kurangawane Gadewadi,6.8,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2844,Mail Stone,6.9,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2865,Nadgive Sherpe Fata,9.6,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2812,Kharepatan,13.2,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2863,Nadgive,16.5,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2844,Mail Stone,18.3,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,3010,Wargaon,19.7,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2844,Mail Stone,21.3,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2941,Saliste,22.4,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2844,Mail Stone,25.2,,
59435,Tambalwadi Sherpe To Tarla,Tambalwadi Sherpe,Tarla,,MO,2982,Tarla,29.5,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,88085,Pat High School,,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9714,Mhapan,2.1,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9754,Pat Titha,3,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9755,Pendurkar Dukan,6.2,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,6094,Andurle Khind,7.2,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,25476,Society,9.5,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9662,Kalvi Titha,12.1,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9605,Awere Bridge,15.3,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,23800,Ganesh Mandir,18.5,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9625,Dabholi Matha,21.1,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9696,Lokhandewadi,24.4,,
61335,Pat High School To Vengurle Via Mhapan,Pat High School,Vengurle,MHAPAN,MO,9824,Vengurle,27.1,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6237,Kudal St Depot,,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6253,Kudal Old Bus Stand,1.5,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6380,Pawashi Panchayat,3.9,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,88100,Vetalbambarde,6,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6365,Pandur,9,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6204,Humarmala Kasale Dukan,10.9,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6206,Humarmala Rane Dukan,12.3,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6224,Jijamata Hospital,13.7,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6329,Marathi Shala,14.8,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,88073,District Court,15.4,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6422,Sindhuduragnagari Water Tank,15.9,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6216,Iti,16.3,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6152,Civil Hospital Sindhudurgnagari,16.7,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,23104,Avali,20.1,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6282,Kasal Balamwadi,23,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6281,Kasal,24.4,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6368,Padve,27.4,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6392,Ranbambuli Fata,29,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6410,Sukalwad Bazar,30.1,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6424,Sukalwad,30.5,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6820,Gaorai,31.3,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6993,Sawarwad Varad Fata,33.7,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6870,Katta,37.8,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6831,Golvan Poip Fata,38.6,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6770,Bagwadi,39.2,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6901,Kunkawale Masure Fata,40.9,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6985,Salel Nangarbhat,42.9,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6799,Chouke,46.2,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,32096,Bangla,49,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6755,Anandwahal,50,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6897,Kumbharmath Govekar Dukan,51.1,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6898,Kumbharmath Post,52.5,,
19955,Kudal To Malvan Via Civil Hospital Sindhudurgnagari,Kudal St Depot,Malvan,CIVIL HOSPITAL SINDHUDURGNAGARI,MO,6915,Malvan,54.8,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,88069,Nirom,,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1613,Are Dhangarwadi,3.1,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1616,Are Mandir,4.1,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1619,Are School,4.5,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1760,Jethewadi,6,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1946,Parwal,6.9,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1829,Kolzar Shala,9,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1607,Ambol Whal,11,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1630,Are Fata,13.6,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1831,Lingdal Titha,14.7,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1772,Kumbharkhari,16.4,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1997,Tale Bazar,18.5,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1640,Bhekar Taka,19.4,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,2022,Tembavli,21.2,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1773,Kodamba,21.9,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1871,Mond-Dhabhol Titha,23.3,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1715,Gadaiche Pani,25,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,6870,Katta,28.3,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1759,Jamsande,29.3,,
29844,Nirom To Devgad Via Katta,Nirom,Devgad,KATTA,MO,1685,Devgad,31.8,,
29942,Padagar To Shrigaon Via Dusankarwadi,Padagar,Shrigaon,DUSANKARWADI,MO,1925,Padagar,,,
29942,Padagar To Shrigaon Via Dusankarwadi,Padagar,Shrigaon,DUSANKARWADI,MO,88116,Dusankarwadi,3.2,,
29942,Padagar To Shrigaon Via Dusankarwadi,Padagar,Shrigaon,DUSANKARWADI,MO,1990,Shrigaon,5.1,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2993,Ursula High School,,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,88092,Kalmath Phanaswadi,2.1,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2775,Kalmath,3.3,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2917,Police Stn,4.8,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2786,Kankavli,5.3,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2859,Mudeshwar,8.4,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2851,Marathe Dispensary,10.5,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2660,Bhat Dukan,11.5,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2774,Kalitri,12.9,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2945,Sangave Mandir,14.5,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2954,Sawant Ghar,15.6,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2944,Sangave Mal,17,,
11378,Ursula High School To Kanedi,Ursula High School,Kanedi,,MO,2782,Kanedi,17.5,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9291,Vaibhavwadi,,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9275,Sonali Rop Watik,2.9,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9226,Kusur Bazarwadi,5.9,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9287,Umbarde Fata,9.1,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9219,Kolape,12,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9243,Nanivade Fata,14.7,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9236,Math Budruk,16.5,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9290,Uranwadi,17.9,,
11382,Vaibhavwadi To Nadvive,Vaibhavwadi,Nadvive,,MO,9242,Nanivade,21.4,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6152,Civil Hospital Sindhudurgnagari,,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6392,Ranbambuli Fata,0.5,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6152,Civil Hospital Sindhudurgnagari,0.9,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6422,Sindhuduragnagari Water Tank,1,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6408,Sindhudurgnagari,1.1,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6329,Marathi Shala,1.9,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6224,Jijamata Hospital,3,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6206,Humarmala Rane Dukan,4.4,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6204,Humarmala Kasale Dukan,5.8,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6365,Pandur,7.7,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,88100,Vetalbambarde,10.7,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6380,Pawashi Panchayat,12.8,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6240,Kudal St Depot,15,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6237,Kudal St Depot,16.7,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,2069,Modka Wad,18.7,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6376,Pinguli Titha,21.3,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6126,Bibavane,21.9,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6322,Mandkuli Fata,22.4,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6441,Terse Bambarde Fata,23,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6400,Salgaon,25.6,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6474,Zharap Titha,26.6,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6473,Zarap Jambhal,27.4,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6231,Khan Mohalla,28.9,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6205,Humras,29.4,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6453,Vengurle Fata,30.9,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,6101,Akeri,31.5,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,8551,Kolgaon Thita,33.7,,
18609,Civil Hospital Sindhudurgnagari To Sawantwadi,Civil Hospital Sindhudurgnagari,Sawantwadi,,MO,8663,Sawantwadi,37.4,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,88087,Shirsatwadi,,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2740,Guravwadi,3.3,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2694,Dariste Gpo,4.2,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2852,Maruti Mandir,6,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2782,Kanedi,9.3,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2945,Sangave Mandir,12.3,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2774,Kalitri,13.9,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2660,Bhat Dukan,15.3,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2859,Mudeshwar,18.4,,
18849,Shirsatwadi To Kankavli Via Kalitri,Shirsatwadi,Kankavli,KALITRI,MO,2786,Kankavli,21.5,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,88083,Nadvive,,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,32192,Kuranwadi,3,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,9237,Math Khurd,6,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,9243,Nanivade Fata,8,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,9284,Tithavali,9.3,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,9209,Jamade Bridge,12.6,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,9240,Mousam Bridge,14.8,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,9238,Mosam Hotel,16.9,,
19824,Nadvive To Kharepatan,Nadvive,Kharepatan,,MO,2812,Kharepatan,21,,
19854,Nadvive To Vaibhavwadi,Nadvive,Vaibhavwadi,,MO,88083,Nadvive,,,
19854,Nadvive To Vaibhavwadi,Nadvive,Vaibhavwadi,,MO,9290,Uranwadi,3.5,,
19854,Nadvive To Vaibhavwadi,Nadvive,Vaibhavwadi,,MO,9236,Math Budruk,4.9,,
19854,Nadvive To Vaibhavwadi,Nadvive,Vaibhavwadi,,MO,9243,Nanivade Fata,6.7,,
19854,Nadvive To Vaibhavwadi,Nadvive,Vaibhavwadi,,MO,9219,Kolape,9.4,,
